Market Day,HourEnding,Region,MTLF (MWh),Actual Load (MWh)
09/14/2019,19,MISO,85617.0,84890.7
09/14/2019,19,North,16502.0,16049.4
09/14/2019,19,South,27566.0,26916.5
09/14/2019,20,Central,41001.0,41251.5
09/14/2019,20,MISO,84225.0,83265.5
09/14/2019,20,North,16610.0,16125.0
09/14/2019,20,South,26614.0,25889.0
09/14/2019,21,Central,39815.0,39714.7
09/14/2019,21,MISO,82297.0,80658.4
09/14/2019,21,North,16662.0,16054.0
09/14/2019,21,South,25820.0,24889.6
09/14/2019,22,Central,37772.0,37520.1
09/14/2019,22,MISO,78575.0,76857.2
09/14/2019,22,North,16137.0,15567.4
09/14/2019,22,South,24666.0,23769.7
09/14/2019,23,Central,36413.0,35232.8
09/14/2019,23,MISO,74902.0,72474.0
09/14/2019,23,North,15182.0,14736.5
09/14/2019,23,South,23307.0,22504.6
09/14/2019,24,Central,34772.0,33035.7
09/14/2019,24,MISO,70958.0,68092.0
09/14/2019,24,North,14262.0,13890.9
09/14/2019,24,South,21924.0,21165.4
09/15/2019,1,Central,32521.0,31346.2
09/15/2019,1,MISO,65664.0,64614.9
09/15/2019,1,North,13256.0,13249.4
09/15/2019,1,South,19887.0,20019.3
09/15/2019,2,Central,31344.0,30246.6
09/15/2019,2,MISO,63190.0,62260.3
09/15/2019,2,North,12843.0,12806.3
09/15/2019,2,South,19003.0,19207.4
09/15/2019,3,Central,30572.0,29578.8
09/15/2019,3,MISO,61525.0,60686.2
09/15/2019,3,North,12576.0,12609.2
09/15/2019,3,South,18377.0,18498.1
09/15/2019,4,Central,30189.0,29182.0
09/15/2019,4,MISO,60552.0,59757.7
09/15/2019,4,North,12429.0,12447.3
09/15/2019,4,South,17934.0,18128.4
09/15/2019,5,Central,30256.0,29183.6
09/15/2019,5,MISO,60295.0,59467.9
09/15/2019,5,North,12394.0,12434.0
09/15/2019,5,South,17645.0,17850.3
09/15/2019,6,Central,30640.0,29633.8
09/15/2019,6,MISO,60818.0,59973.4
09/15/2019,6,North,12537.0,12561.0
09/15/2019,6,South,17641.0,17778.6
09/15/2019,7,Central,30802.0,30275.0
09/15/2019,7,MISO,61397.0,61002.3
09/15/2019,7,North,12859.0,12937.0
09/15/2019,7,South,17736.0,17790.3
09/15/2019,8,Central,31913.0,31255.5
09/15/2019,8,MISO,63350.0,62625.0
09/15/2019,8,North,13367.0,13377.3
09/15/2019,8,South,18070.0,17992.2
09/15/2019,9,Central,33169.0,33127.8
09/15/2019,9,MISO,66621.0,66530.7
09/15/2019,9,North,14016.0,14160.9
09/15/2019,9,South,19436.0,19242.0
09/15/2019,10,Central,35037.0,34856.4
09/15/2019,10,MISO,70826.0,70546.8
09/15/2019,10,North,14631.0,14845.3
09/15/2019,10,South,21158.0,20845.1
09/15/2019,11,Central,36831.0,36384.2
09/15/2019,11,MISO,75022.0,74682.5
09/15/2019,11,North,15246.0,15483.7
09/15/2019,11,South,22945.0,22814.6
09/15/2019,12,Central,38487.0,37943.3
09/15/2019,12,MISO,78956.0,78664.6
09/15/2019,12,North,15807.0,16094.4
09/15/2019,12,South,24662.0,24626.8
09/15/2019,13,Central,39946.0,39260.7
09/15/2019,13,MISO,82419.0,82247.2
09/15/2019,13,North,16256.0,16640.8
09/15/2019,13,South,26217.0,26345.7
09/15/2019,14,Central,41212.0,40451.9
09/15/2019,14,MISO,85242.0,85143.9
09/15/2019,14,North,16624.0,17157.8
09/15/2019,14,South,27406.0,27534.2
09/15/2019,15,Central,42422.0,41625.7
09/15/2019,15,MISO,87414.0,87554.9
09/15/2019,15,North,16961.0,17647.8
09/15/2019,15,South,28031.0,28281.4
09/15/2019,16,Central,43697.0,42871.0
09/15/2019,16,MISO,89393.0,89763.2
09/15/2019,16,North,17374.0,18178.0
09/15/2019,16,South,28322.0,28714.2
09/15/2019,17,Central,44531.0,43985.1
09/15/2019,17,MISO,90644.0,91540.7
09/15/2019,17,North,17833.0,18774.6
09/15/2019,17,South,28280.0,28781.1
09/15/2019,18,Central,44558.0,44400.3
09/15/2019,18,MISO,90553.0,92137.2
09/15/2019,18,North,18209.0,19361.3
09/15/2019,18,South,27786.0,28375.5
09/15/2019,19,Central,44024.0,44133.2
09/15/2019,19,MISO,89248.0,90993.9
09/15/2019,19,North,18243.0,19452.3
09/15/2019,19,South,26981.0,27408.3
09/15/2019,20,Central,43948.0,44337.5
09/15/2019,20,MISO,88518.0,90256.6
09/15/2019,20,North,18275.0,19322.5
09/15/2019,20,South,26295.0,26596.6
09/15/2019,21,Central,42572.0,42885.5
09/15/2019,21,MISO,86272.0,87687.0
09/15/2019,21,North,18077.0,19054.4
09/15/2019,21,South,25623.0,25747.1
09/15/2019,22,Central,40929.0,40556.4
09/15/2019,22,MISO,82371.0,82972.6
09/15/2019,22,North,17112.0,18007.6
09/15/2019,22,South,24330.0,24408.6
09/15/2019,23,Central,38422.0,37955.2
09/15/2019,23,MISO,76944.0,77333.8
09/15/2019,23,North,15786.0,16619.1
09/15/2019,23,South,22736.0,22759.5
09/15/2019,24,Central,36352.0,35614.6
09/15/2019,24,MISO,72166.0,72213.9
09/15/2019,24,North,14631.0,15378.4
09/15/2019,24,South,21183.0,21220.9
09/16/2019,1,Central,34777.0,34065.3
09/16/2019,1,MISO,68629.0,68562.1
09/16/2019,1,North,13805.0,14498.1
09/16/2019,1,South,20047.0,19998.7
09/16/2019,2,Central,33795.0,32891.3
09/16/2019,2,MISO,66398.0,66024.7
09/16/2019,2,North,13343.0,13905.4
09/16/2019,2,South,19260.0,19228.0
09/16/2019,3,Central,33299.0,32446.2
09/16/2019,3,MISO,65109.0,64677.1
09/16/2019,3,North,13103.0,13610.1
09/16/2019,3,South,18707.0,18620.8
09/16/2019,4,Central,33464.0,32594.4
09/16/2019,4,MISO,64893.0,64403.2
09/16/2019,4,North,13068.0,13523.7
09/16/2019,4,South,18361.0,18285.1
09/16/2019,5,Central,34804.0,33978.9
09/16/2019,5,MISO,66529.0,66168.5
09/16/2019,5,North,13374.0,13796.8
09/16/2019,5,South,18351.0,18392.8
09/16/2019,6,Central,36791.0,36834.7
09/16/2019,6,MISO,70121.0,70550.6
09/16/2019,6,North,14366.0,14686.3
09/16/2019,6,South,18964.0,19029.5
09/16/2019,7,Central,39476.0,39748.5
09/16/2019,7,MISO,75351.0,76133.5
09/16/2019,7,North,15923.0,16353.9
09/16/2019,7,South,19952.0,20031.2
09/16/2019,8,Central,41078.0,41215.1
09/16/2019,8,MISO,78239.0,78712.2
09/16/2019,8,North,16857.0,17269.2
09/16/2019,8,South,20304.0,20227.9
09/16/2019,9,Central,42994.0,43012.5
09/16/2019,9,MISO,81791.0,81890.5
09/16/2019,9,North,17474.0,17686.7
09/16/2019,9,South,21323.0,21191.3
09/16/2019,10,Central,45093.0,45014.9
09/16/2019,10,MISO,85934.0,85841.0
09/16/2019,10,North,18031.0,18142.0
09/16/2019,10,South,22810.0,22684.1
09/16/2019,11,Central,46948.0,47177.1
09/16/2019,11,MISO,90180.0,90397.1
09/16/2019,11,North,18653.0,18892.6
09/16/2019,11,South,24579.0,24327.3
09/16/2019,12,Central,48578.0,49158.8
09/16/2019,12,MISO,94111.0,94650.3
09/16/2019,12,North,19234.0,19584.2
09/16/2019,12,South,26299.0,25907.4
09/16/2019,13,Central,50024.0,50977.7
09/16/2019,13,MISO,97575.0,98300.8
09/16/2019,13,North,19754.0,20267.2
09/16/2019,13,South,27797.0,27055.9
09/16/2019,14,Central,51186.0,52375.6
09/16/2019,14,MISO,100493.0,100946.2
09/16/2019,14,North,20322.0,20913.3
09/16/2019,14,South,28985.0,27657.3
09/16/2019,15,Central,51833.0,53290.6
09/16/2019,15,MISO,102136.0,102614.0
09/16/2019,15,North,20666.0,21465.6
09/16/2019,15,South,29637.0,27857.9
09/16/2019,16,Central,52122.0,53961.2
09/16/2019,16,MISO,102897.0,103640.5
09/16/2019,16,North,20891.0,21811.7
09/16/2019,16,South,29884.0,27867.5
09/16/2019,17,Central,51964.0,53966.4
09/16/2019,17,MISO,102796.0,103861.6
09/16/2019,17,North,21065.0,22023.2
09/16/2019,17,South,29767.0,27872.0
09/16/2019,18,Central,51265.0,53198.0
09/16/2019,18,MISO,101588.0,102643.3
09/16/2019,18,North,21101.0,21925.9
09/16/2019,18,South,29222.0,27519.4
09/16/2019,19,Central,50135.0,51544.0
09/16/2019,19,MISO,99390.0,99931.0
09/16/2019,19,North,20885.0,21622.0
09/16/2019,19,South,28370.0,26764.9
09/16/2019,20,Central,49338.0,50602.1
09/16/2019,20,MISO,97639.0,98388.7
09/16/2019,20,North,20685.0,21443.5
09/16/2019,20,South,27616.0,26343.2
09/16/2019,21,Central,47031.0,48183.1
09/16/2019,21,MISO,94214.0,94949.0
09/16/2019,21,North,20351.0,21151.8
09/16/2019,21,South,26832.0,25614.2
09/16/2019,22,Central,44496.0,44638.6
09/16/2019,22,MISO,89080.0,88950.7
09/16/2019,22,North,19251.0,20032.7
09/16/2019,22,South,25333.0,24279.4
09/16/2019,23,Central,41055.0,41076.4
09/16/2019,23,MISO,82325.0,82000.7
09/16/2019,23,North,17724.0,18456.3
09/16/2019,23,South,23546.0,22468.0
09/16/2019,24,Central,38273.0,38095.3
09/16/2019,24,MISO,76598.0,76203.8
09/16/2019,24,North,16464.0,17026.0
09/16/2019,24,South,21861.0,21082.5
09/17/2019,1,Central,36755.0,35871.9
09/17/2019,1,MISO,72543.0,71852.1
09/17/2019,1,North,15635.0,15996.6
09/17/2019,1,South,20153.0,19983.6
09/17/2019,2,Central,35440.0,34464.2
09/17/2019,2,MISO,69684.0,68997.3
09/17/2019,2,North,14947.0,15284.7
09/17/2019,2,South,19297.0,19248.4
09/17/2019,3,Central,34542.0,33529.3
09/17/2019,3,MISO,67780.0,67182.7
09/17/2019,3,North,14538.0,14892.5
09/17/2019,3,South,18700.0,18760.9
09/17/2019,4,Central,34377.0,33243.9
09/17/2019,4,MISO,67066.0,66395.0
09/17/2019,4,North,14360.0,14752.7
09/17/2019,4,South,18329.0,18398.4
09/17/2019,5,Central,35512.0,34361.0
09/17/2019,5,MISO,68345.0,67779.6
09/17/2019,5,North,14552.0,14890.8
09/17/2019,5,South,18281.0,18527.8
09/17/2019,6,Central,38294.0,37033.8
09/17/2019,6,MISO,72652.0,71969.1
09/17/2019,6,North,15496.0,15803.6
09/17/2019,6,South,18862.0,19131.7
09/17/2019,7,Central,40725.0,39433.0
09/17/2019,7,MISO,77674.0,76967.2
09/17/2019,7,North,17125.0,17570.7
09/17/2019,7,South,19824.0,19963.6
09/17/2019,8,Central,41475.0,40670.0
09/17/2019,8,MISO,79534.0,79207.7
09/17/2019,8,North,18016.0,18472.9
09/17/2019,8,South,20043.0,20064.8
09/17/2019,9,Central,42626.0,42031.6
09/17/2019,9,MISO,81993.0,81765.3
09/17/2019,9,North,18376.0,18788.2
09/17/2019,9,South,20991.0,20945.5
09/17/2019,10,Central,44286.0,43458.2
09/17/2019,10,MISO,85458.0,84952.7
09/17/2019,10,North,18720.0,19228.2
09/17/2019,10,South,22452.0,22266.3
09/17/2019,11,Central,45908.0,45231.3
09/17/2019,11,MISO,89279.0,88970.8
09/17/2019,11,North,19255.0,19892.1
09/17/2019,11,South,24116.0,23847.4
09/17/2019,12,Central,47393.0,47014.2
09/17/2019,12,MISO,92895.0,92928.1
09/17/2019,12,North,19816.0,20429.1
09/17/2019,12,South,25686.0,25484.8
09/17/2019,13,Central,48839.0,48618.5
09/17/2019,13,MISO,96242.0,96495.9
09/17/2019,13,North,20376.0,20870.1
09/17/2019,13,South,27027.0,27007.2
09/17/2019,14,Central,50111.0,50104.8
09/17/2019,14,MISO,99192.0,99930.1
09/17/2019,14,North,20976.0,21584.2
09/17/2019,14,South,28105.0,28241.1
09/17/2019,15,Central,50956.0,50899.4
09/17/2019,15,MISO,101051.0,101951.6
09/17/2019,15,North,21376.0,22222.2
09/17/2019,15,South,28719.0,28830.0
09/17/2019,16,Central,51386.0,51483.9
09/17/2019,16,MISO,101965.0,103093.2
09/17/2019,16,North,21640.0,22615.7
09/17/2019,16,South,28939.0,28993.6
09/17/2019,17,Central,51267.0,51562.1
09/17/2019,17,MISO,101880.0,103087.4
09/17/2019,17,North,21806.0,22954.5
09/17/2019,17,South,28807.0,28570.9
09/17/2019,18,Central,50523.0,50643.7
09/17/2019,18,MISO,100560.0,101657.5
09/17/2019,18,North,21832.0,22993.7
09/17/2019,18,South,28205.0,28020.2
09/17/2019,19,Central,49388.0,49055.3
09/17/2019,19,MISO,98374.0,98654.7
09/17/2019,19,North,21622.0,22549.4
09/17/2019,19,South,27364.0,27050.1
09/17/2019,20,Central,48710.0,48455.3
09/17/2019,20,MISO,96986.0,97341.9
09/17/2019,20,North,21481.0,22277.2
09/17/2019,20,South,26795.0,26609.4
09/17/2019,21,Central,46528.0,46232.5
09/17/2019,21,MISO,93708.0,94010.6
09/17/2019,21,North,21095.0,21964.7
09/17/2019,21,South,26085.0,25813.3
09/17/2019,22,Central,43397.0,42966.8
09/17/2019,22,MISO,88032.0,88204.2
09/17/2019,22,North,19946.0,20792.8
09/17/2019,22,South,24689.0,24444.6
09/17/2019,23,Central,41069.0,39481.0
09/17/2019,23,MISO,82457.0,81266.1
09/17/2019,23,North,18361.0,19076.9
09/17/2019,23,South,23027.0,22708.3
09/17/2019,24,Central,38383.0,36696.3
09/17/2019,24,MISO,76857.0,75451.6
09/17/2019,24,North,17035.0,17648.3
09/17/2019,24,South,21439.0,21107.0
09/18/2019,1,Central,36467.0,34888.1
09/18/2019,1,MISO,72984.0,71487.6
09/18/2019,1,North,16303.0,16533.6
09/18/2019,1,South,20214.0,20065.9
09/18/2019,2,Central,35127.0,33500.3
09/18/2019,2,MISO,70104.0,68649.7
09/18/2019,2,North,15547.0,15782.6
09/18/2019,2,South,19430.0,19366.8
09/18/2019,3,Central,34341.0,32702.7
09/18/2019,3,MISO,68346.0,66727.5
09/18/2019,3,North,15105.0,15208.2
09/18/2019,3,South,18900.0,18816.6
09/18/2019,4,Central,34281.0,32604.7
09/18/2019,4,MISO,67766.0,65929.9
09/18/2019,4,North,14911.0,14916.7
09/18/2019,4,South,18574.0,18408.5
09/18/2019,5,Central,35421.0,33653.6
09/18/2019,5,MISO,69074.0,67184.9
09/18/2019,5,North,15089.0,15041.7
09/18/2019,5,South,18564.0,18489.5
09/18/2019,6,Central,38103.0,36210.9
09/18/2019,6,MISO,73245.0,71279.6
09/18/2019,6,North,16022.0,15964.2
09/18/2019,6,South,19120.0,19104.4
09/18/2019,7,Central,39149.0,38427.3
09/18/2019,7,MISO,76835.0,76139.5
09/18/2019,7,North,17693.0,17698.5
09/18/2019,7,South,19993.0,20013.7
09/18/2019,8,Central,40521.0,39524.6
09/18/2019,8,MISO,79288.0,78451.0
09/18/2019,8,North,18550.0,18690.8
09/18/2019,8,South,20217.0,20235.7
09/18/2019,9,Central,42018.0,41258.4
09/18/2019,9,MISO,81948.0,81187.9
09/18/2019,9,North,18892.0,19064.3
09/18/2019,9,South,21038.0,20865.2
09/18/2019,10,Central,43748.0,43218.6
09/18/2019,10,MISO,85275.0,84690.6
09/18/2019,10,North,19234.0,19325.1
09/18/2019,10,South,22293.0,22146.9
09/18/2019,11,Central,45534.0,45055.2
09/18/2019,11,MISO,89105.0,88521.5
09/18/2019,11,North,19733.0,19769.9
09/18/2019,11,South,23838.0,23696.4
09/18/2019,12,Central,47281.0,46854.3
09/18/2019,12,MISO,92842.0,92321.5
09/18/2019,12,North,20196.0,20110.6
09/18/2019,12,South,25365.0,25356.6
09/18/2019,13,Central,49042.0,48873.5
09/18/2019,13,MISO,96332.0,95990.5
09/18/2019,13,North,20628.0,20386.0
09/18/2019,13,South,26662.0,26731.0
09/18/2019,14,Central,50548.0,50492.2
09/18/2019,14,MISO,99304.0,99174.2
09/18/2019,14,North,21108.0,20929.4
09/18/2019,14,South,27648.0,27752.6
09/18/2019,15,Central,51529.0,51706.5
09/18/2019,15,MISO,101163.0,101060.1
09/18/2019,15,North,21426.0,21219.8
09/18/2019,15,South,28208.0,28133.7
09/18/2019,16,Central,52050.0,52490.7
09/18/2019,16,MISO,102151.0,101877.7
09/18/2019,16,North,21655.0,21314.5
09/18/2019,16,South,28446.0,28072.6
09/18/2019,17,Central,51982.0,52557.6
09/18/2019,17,MISO,102184.0,101651.4
09/18/2019,17,North,21807.0,21407.2
09/18/2019,17,South,28395.0,27686.6
09/18/2019,18,Central,51231.0,51546.8
09/18/2019,18,MISO,100879.0,99772.9
09/18/2019,18,North,21801.0,21377.4
09/18/2019,18,South,27847.0,26848.7
09/18/2019,19,Central,49953.0,49707.4
09/18/2019,19,MISO,98499.0,97081.5
09/18/2019,19,North,21524.0,21094.0
09/18/2019,19,South,27022.0,26280.1
09/18/2019,20,Central,49007.0,48834.2
09/18/2019,20,MISO,96719.0,95598.2
09/18/2019,20,North,21340.0,20855.7
09/18/2019,20,South,26372.0,25908.3
09/18/2019,21,Central,46898.0,46590.0
09/18/2019,21,MISO,93681.0,92075.5
09/18/2019,21,North,21005.0,20348.4
09/18/2019,21,South,25778.0,25137.1
09/18/2019,22,Central,43836.0,43465.8
09/18/2019,22,MISO,88106.0,86586.3
09/18/2019,22,North,19827.0,19187.9
09/18/2019,22,South,24443.0,23932.6
09/18/2019,23,Central,41580.0,39812.6
09/18/2019,23,MISO,82648.0,79796.8
09/18/2019,23,North,18249.0,17612.9
09/18/2019,23,South,22819.0,22371.3
09/18/2019,24,Central,38958.0,37111.3
09/18/2019,24,MISO,77143.0,74320.0
09/18/2019,24,North,16917.0,16276.1
09/18/2019,24,South,21268.0,20932.6
09/19/2019,1,Central,36315.0,35151.5
09/19/2019,1,MISO,72428.0,70226.7
09/19/2019,1,North,16003.0,15238.2
09/19/2019,1,South,20110.0,19837.0
09/19/2019,2,Central,35001.0,33698.3
09/19/2019,2,MISO,69589.0,67399.8
09/19/2019,2,North,15250.0,14603.5
09/19/2019,2,South,19338.0,19098.0
09/19/2019,3,Central,34232.0,32863.0
09/19/2019,3,MISO,67821.0,65623.2
09/19/2019,3,North,14784.0,14265.8
09/19/2019,3,South,18805.0,18494.4
09/19/2019,4,Central,34167.0,32725.1
09/19/2019,4,MISO,67198.0,65014.2
09/19/2019,4,North,14559.0,14058.3
09/19/2019,4,South,18472.0,18230.7
09/19/2019,5,Central,35277.0,33684.5
09/19/2019,5,MISO,68468.0,66120.9
09/19/2019,5,North,14715.0,14226.7
09/19/2019,5,South,18476.0,18209.7
09/19/2019,6,Central,37882.0,36229.3
09/19/2019,6,MISO,72603.0,70236.5
09/19/2019,6,North,15619.0,15141.5
09/19/2019,6,South,19102.0,18865.7
09/19/2019,7,Central,39368.0,38499.4
09/19/2019,7,MISO,76670.0,75051.9
09/19/2019,7,North,17251.0,16766.1
09/19/2019,7,South,20051.0,19786.5
09/19/2019,8,Central,40473.0,39474.5
09/19/2019,8,MISO,78800.0,77035.1
09/19/2019,8,North,18083.0,17756.2
09/19/2019,8,South,20244.0,19804.4
09/19/2019,9,Central,42121.0,40913.7
09/19/2019,9,MISO,81553.0,79321.2
09/19/2019,9,North,18506.0,17963.6
09/19/2019,9,South,20926.0,20444.0
09/19/2019,10,Central,43957.0,42461.6
09/19/2019,10,MISO,84929.0,82222.2
09/19/2019,10,North,18926.0,18162.5
09/19/2019,10,South,22046.0,21598.1
09/19/2019,11,Central,45749.0,44270.4
09/19/2019,11,MISO,88581.0,85660.3
09/19/2019,11,North,19450.0,18547.2
09/19/2019,11,South,23382.0,22842.7
09/19/2019,12,Central,47533.0,46176.7
09/19/2019,12,MISO,92043.0,89089.9
09/19/2019,12,North,19863.0,18846.5
09/19/2019,12,South,24647.0,24066.7
09/19/2019,13,Central,49347.0,48126.2
09/19/2019,13,MISO,95264.0,92573.1
09/19/2019,13,North,20216.0,19301.1
09/19/2019,13,South,25701.0,25145.8
09/19/2019,14,Central,50966.0,49863.0
09/19/2019,14,MISO,98106.0,95877.0
09/19/2019,14,North,20646.0,19952.7
09/19/2019,14,South,26494.0,26061.2
09/19/2019,15,Central,52047.0,51346.1
09/19/2019,15,MISO,99815.0,98109.6
09/19/2019,15,North,20938.0,20450.1
09/19/2019,15,South,26830.0,26313.5
09/19/2019,16,Central,52609.0,52463.5
09/19/2019,16,MISO,100565.0,99616.6
09/19/2019,16,North,21164.0,20821.6
09/19/2019,16,South,26792.0,26331.5
09/19/2019,17,Central,52500.0,52342.2
09/19/2019,17,MISO,100282.0,99494.3
09/19/2019,17,North,21312.0,21244.4
09/19/2019,17,South,26470.0,25907.6
09/19/2019,18,Central,51691.0,51349.7
09/19/2019,18,MISO,98795.0,98060.1
09/19/2019,18,North,21271.0,21349.8
09/19/2019,18,South,25833.0,25360.7
09/19/2019,19,Central,50427.0,49628.3
09/19/2019,19,MISO,96485.0,95302.1
09/19/2019,19,North,20984.0,21044.2
09/19/2019,19,South,25074.0,24629.6
09/19/2019,20,Central,49529.0,49005.7
09/19/2019,20,MISO,95037.0,94360.4
09/19/2019,20,North,20826.0,20837.3
09/19/2019,20,South,24682.0,24517.4
09/19/2019,21,Central,47415.0,46753.3
09/19/2019,21,MISO,92167.0,91028.3
09/19/2019,21,North,20499.0,20450.7
09/19/2019,21,South,24253.0,23824.4
09/19/2019,22,Central,44437.0,43534.2
09/19/2019,22,MISO,87074.0,85609.2
09/19/2019,22,North,19492.0,19262.2
09/19/2019,22,South,23145.0,22812.9
09/19/2019,23,Central,42161.0,40162.6
09/19/2019,23,MISO,82038.0,79324.9
09/19/2019,23,North,18070.0,17754.1
09/19/2019,23,South,21807.0,21408.2
09/19/2019,24,Central,39508.0,37295.6
09/19/2019,24,MISO,76841.0,73942.4
09/19/2019,24,North,16860.0,16465.5
09/19/2019,24,South,20473.0,20181.3
09/20/2019,1,Central,36646.0,35319.0
09/20/2019,1,MISO,71088.0,70126.5
09/20/2019,1,North,15516.0,15540.7
09/20/2019,1,South,18926.0,19266.8
09/20/2019,2,Central,35301.0,34001.5
09/20/2019,2,MISO,68375.0,67441.5
09/20/2019,2,North,14852.0,14894.0
09/20/2019,2,South,18222.0,18546.1
09/20/2019,3,Central,34511.0,33146.5
09/20/2019,3,MISO,66722.0,65558.1
09/20/2019,3,North,14464.0,14421.0
09/20/2019,3,South,17747.0,17990.6
09/20/2019,4,Central,34446.0,33128.4
09/20/2019,4,MISO,66244.0,65298.3
09/20/2019,4,North,14308.0,14298.2
09/20/2019,4,South,17490.0,17871.7
09/20/2019,5,Central,35548.0,34063.8
09/20/2019,5,MISO,67539.0,66426.7
09/20/2019,5,North,14496.0,14462.0
09/20/2019,5,South,17495.0,17900.9
09/20/2019,6,Central,38109.0,36713.1
09/20/2019,6,MISO,71594.0,70575.2
09/20/2019,6,North,15407.0,15345.6
09/20/2019,6,South,18078.0,18516.5
09/20/2019,7,Central,39567.0,39183.6
09/20/2019,7,MISO,75555.0,75513.9
09/20/2019,7,North,16957.0,16828.0
09/20/2019,7,South,19031.0,19502.3
09/20/2019,8,Central,40710.0,40403.2
09/20/2019,8,MISO,77620.0,77857.5
09/20/2019,8,North,17829.0,17791.1
09/20/2019,8,South,19081.0,19663.2
09/20/2019,9,Central,42521.0,42141.6
09/20/2019,9,MISO,80378.0,80664.6
09/20/2019,9,North,18240.0,18169.1
09/20/2019,9,South,19617.0,20353.9
09/20/2019,10,Central,44554.0,44420.4
09/20/2019,10,MISO,83620.0,84507.8
09/20/2019,10,North,18614.0,18675.4
09/20/2019,10,South,20452.0,21411.9
09/20/2019,11,Central,46492.0,46530.1
09/20/2019,11,MISO,86996.0,88348.8
09/20/2019,11,North,19128.0,19286.9
09/20/2019,11,South,21376.0,22531.8
09/20/2019,12,Central,48334.0,48752.9
09/20/2019,12,MISO,90109.0,92227.5
09/20/2019,12,North,19600.0,19898.0
09/20/2019,12,South,22175.0,23576.6
09/20/2019,13,Central,50076.0,50944.8
09/20/2019,13,MISO,92913.0,95799.1
09/20/2019,13,North,20006.0,20621.5
09/20/2019,13,South,22831.0,24232.9
09/20/2019,14,Central,51461.0,52722.3
09/20/2019,14,MISO,95289.0,98849.2
09/20/2019,14,North,20440.0,21342.4
09/20/2019,14,South,23388.0,24784.5
09/20/2019,15,Central,52226.0,53802.7
09/20/2019,15,MISO,96517.0,100740.2
09/20/2019,15,North,20657.0,21928.4
09/20/2019,15,South,23634.0,25009.0
09/20/2019,16,Central,52379.0,54053.1
09/20/2019,16,MISO,96755.0,101351.1
09/20/2019,16,North,20756.0,22248.2
09/20/2019,16,South,23620.0,25049.8
09/20/2019,17,Central,51847.0,53572.3
09/20/2019,17,MISO,95985.0,101054.7
09/20/2019,17,North,20775.0,22515.6
09/20/2019,17,South,23363.0,24966.7
09/20/2019,18,Central,50657.0,51975.1
09/20/2019,18,MISO,94022.0,98658.1
09/20/2019,18,North,20594.0,22270.8
09/20/2019,18,South,22771.0,24412.2
09/20/2019,19,Central,49089.0,49665.7
09/20/2019,19,MISO,91307.0,94772.3
09/20/2019,19,North,20164.0,21666.5
09/20/2019,19,South,22054.0,23440.1
09/20/2019,20,Central,47948.0,48589.8
09/20/2019,20,MISO,89497.0,92849.3
09/20/2019,20,North,19814.0,21193.2
09/20/2019,20,South,21735.0,23066.3
09/20/2019,21,Central,46143.0,46483.9
09/20/2019,21,MISO,87020.0,89505.5
09/20/2019,21,North,19484.0,20599.8
09/20/2019,21,South,21393.0,22421.8
09/20/2019,22,Central,43477.0,43677.4
09/20/2019,22,MISO,82863.0,84801.8
09/20/2019,22,North,18691.0,19490.7
09/20/2019,22,South,20695.0,21633.7
09/20/2019,23,Central,41124.0,40698.6
09/20/2019,23,MISO,78464.0,79683.0
09/20/2019,23,North,17498.0,18350.3
09/20/2019,23,South,19842.0,20634.1
09/20/2019,24,Central,38759.0,37877.8
09/20/2019,24,MISO,74021.0,74363.1
09/20/2019,24,North,16393.0,17112.5
09/20/2019,24,South,18869.0,19372.8
09/21/2019,1,Central,37418.0,35724.6
09/21/2019,1,MISO,71610.0,70311.5
09/21/2019,1,North,15707.0,16092.6
09/21/2019,1,South,18485.0,18494.4
09/21/2019,2,Central,35940.0,34244.9
09/21/2019,2,MISO,68630.0,67459.4
09/21/2019,2,North,14957.0,15482.7
09/21/2019,2,South,17733.0,17731.7
09/21/2019,3,Central,34992.0,33206.4
09/21/2019,3,MISO,66696.0,65318.4
09/21/2019,3,North,14492.0,14981.9
09/21/2019,3,South,17212.0,17130.1
