Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2020,WI,Total,"(2, 1, 2)",3,2912.9649614500813,[2912.9649275 2912.9649954],-39.563921590525574,-78.56392159052558,-46.92838925708689,1968,944.9649614500813,944.9649614500813
2021,WI,Total,"(2, 1, 2)",4,3477.83543703999,[3477.83539784 3477.83547624],-39.563921590525574,-78.56392159052558,-46.92838925708689,4347,-869.1645629600098,869.1645629600098
2018,WI,Total,"(2, 2, 0)",1,1608.5858206241392,[1608.58580102 1608.58584022],-42.71878043783529,-79.38544710450196,-51.73265755115419,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(2, 2, 0)",2,1707.8603531424887,[1707.86030932 1707.86039697],-42.71878043783529,-79.38544710450196,-51.73265755115419,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(2, 2, 0)",3,2054.5931549972156,[2054.59308166 2054.59322833],-42.71878043783529,-79.38544710450196,-51.73265755115419,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(2, 2, 0)",4,2468.0364308104618,[2468.03632346 2468.03653816],-42.71878043783529,-79.38544710450196,-51.73265755115419,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(2, 2, 1)",1,1608.5858206241392,[1608.58580102 1608.58584022],-40.71878043783529,-78.433066152121,-50.63404526248608,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(2, 2, 1)",2,1707.8603531424887,[1707.86030932 1707.86039697],-40.71878043783529,-78.433066152121,-50.63404526248608,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(2, 2, 1)",3,2054.5931549972156,[2054.59308166 2054.59322833],-40.71878043783529,-78.433066152121,-50.63404526248608,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(2, 2, 1)",4,2468.0364308104618,[2468.03632346 2468.03653816],-40.71878043783529,-78.433066152121,-50.63404526248608,4347,-1878.9635691895382,1878.9635691895382
2018,WI,Total,"(2, 2, 2)",1,1608.5858206241392,[1608.58580102 1608.58584022],-38.71878043783529,-77.71878043783529,-49.535432973817976,1956,-347.41417937586084,347.41417937586084
2019,WI,Total,"(2, 2, 2)",2,1707.8603531424887,[1707.86030932 1707.86039697],-38.71878043783529,-77.71878043783529,-49.535432973817976,1962,-254.13964685751125,254.13964685751125
2020,WI,Total,"(2, 2, 2)",3,2054.5931549972156,[2054.59308166 2054.59322833],-38.71878043783529,-77.71878043783529,-49.535432973817976,1968,86.5931549972156,86.5931549972156
2021,WI,Total,"(2, 2, 2)",4,2468.0364308104618,[2468.03632346 2468.03653816],-38.71878043783529,-77.71878043783529,-49.535432973817976,4347,-1878.9635691895382,1878.9635691895382
2019,AL,Total,"(0, 1, 0)",1,1182.2891848535219,[1182.28916525 1182.28920445],-47.56392159056793,-83.56392159056793,-52.4735667016088,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(0, 1, 0)",2,1639.5982809314737,[1639.59825321 1639.59830865],-47.56392159056793,-83.56392159056793,-52.4735667016088,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(0, 1, 0)",3,1937.0419890877674,[1937.04195514 1937.04202304],-47.56392159056793,-83.56392159056793,-52.4735667016088,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(0, 1, 0)",4,2356.422757428052,[2356.42271823 2356.42279663],-47.56392159056793,-83.56392159056793,-52.4735667016088,NA,,
2019,AL,Total,"(0, 1, 1)",1,1182.2891848535219,[1182.28916525 1182.28920445],-45.56392159056793,-81.56392159056793,-51.087272340488916,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(0, 1, 1)",2,1639.5982809314737,[1639.59825321 1639.59830865],-45.56392159056793,-81.56392159056793,-51.087272340488916,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(0, 1, 1)",3,1937.0419890877674,[1937.04195514 1937.04202304],-45.56392159056793,-81.56392159056793,-51.087272340488916,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(0, 1, 1)",4,2356.422757428052,[2356.42271823 2356.42279663],-45.56392159056793,-81.56392159056793,-51.087272340488916,NA,,
2019,AL,Total,"(0, 1, 2)",1,1182.2891848535219,[1182.28916525 1182.28920445],-43.56392159056793,-80.2305882572346,-49.70097797936902,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(0, 1, 2)",2,1639.5982809314737,[1639.59825321 1639.59830865],-43.56392159056793,-80.2305882572346,-49.70097797936902,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(0, 1, 2)",3,1937.0419890877674,[1937.04195514 1937.04202304],-43.56392159056793,-80.2305882572346,-49.70097797936902,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(0, 1, 2)",4,2356.422757428052,[2356.42271823 2356.42279663],-43.56392159056793,-80.2305882572346,-49.70097797936902,NA,,
2019,AL,Total,"(0, 2, 0)",1,1169.6697715466726,[1169.66975195 1169.66979115],-46.7187804385227,-82.7187804385227,-53.92988212917782,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(0, 2, 0)",2,1552.2909621010767,[1552.29091827 1552.29100593],-46.7187804385227,-82.7187804385227,-53.92988212917782,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(0, 2, 0)",3,1761.2584941941313,[1761.25842086 1761.25856753],-46.7187804385227,-82.7187804385227,-53.92988212917782,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(0, 2, 0)",4,2033.019316084683,[2033.01920873 2033.01942344],-46.7187804385227,-82.7187804385227,-53.92988212917782,NA,,
2019,AL,Total,"(0, 2, 1)",1,1169.6697715466726,[1169.66975195 1169.66979115],-44.718780438479044,-80.71878043847904,-52.83126984046606,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(0, 2, 1)",2,1552.2909621010767,[1552.29091827 1552.29100593],-44.718780438479044,-80.71878043847904,-52.83126984046606,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(0, 2, 1)",3,1761.2584941941313,[1761.25842086 1761.25856753],-44.718780438479044,-80.71878043847904,-52.83126984046606,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(0, 2, 1)",4,2033.019316084683,[2033.01920873 2033.01942344],-44.718780438479044,-80.71878043847904,-52.83126984046606,NA,,
2019,AL,Total,"(0, 2, 2)",1,1169.6697715466726,[1169.66975195 1169.66979115],-42.718780438479044,-79.38544710514572,-51.73265755179794,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(0, 2, 2)",2,1552.2909621010767,[1552.29091827 1552.29100593],-42.718780438479044,-79.38544710514572,-51.73265755179794,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(0, 2, 2)",3,1761.2584941941313,[1761.25842086 1761.25856753],-42.718780438479044,-79.38544710514572,-51.73265755179794,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(0, 2, 2)",4,2033.019316084683,[2033.01920873 2033.01942344],-42.718780438479044,-79.38544710514572,-51.73265755179794,NA,,
2019,AL,Total,"(1, 1, 0)",1,1182.2891848535219,[1182.28916525 1182.28920445],-45.97498226920443,-81.97498226920443,-51.49833301912542,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(1, 1, 0)",2,1639.5982809314737,[1639.59825557 1639.5983063 ],-45.97498226920443,-81.97498226920443,-51.49833301912542,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(1, 1, 0)",3,1937.0419890877674,[1937.04195871 1937.04201947],-45.97498226920443,-81.97498226920443,-51.49833301912542,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(1, 1, 0)",4,2356.422757428052,[2356.4227228  2356.42279206],-45.97498226920443,-81.97498226920443,-51.49833301912542,NA,,
2019,AL,Total,"(1, 1, 1)",1,1182.2891848535219,[1182.28916525 1182.28920445],-43.56392159056793,-80.2305882572346,-49.70097797936902,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(1, 1, 1)",2,1639.5982809314737,[1639.59825321 1639.59830865],-43.56392159056793,-80.2305882572346,-49.70097797936902,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(1, 1, 1)",3,1937.0419890877674,[1937.04195514 1937.04202304],-43.56392159056793,-80.2305882572346,-49.70097797936902,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(1, 1, 1)",4,2356.422757428052,[2356.42271823 2356.42279663],-43.56392159056793,-80.2305882572346,-49.70097797936902,NA,,
2019,AL,Total,"(1, 1, 2)",1,1182.2891848535219,[1182.28916525 1182.28920445],-41.56392159056793,-79.27820730485365,-48.314683618249134,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(1, 1, 2)",2,1639.5982809314737,[1639.59825321 1639.59830865],-41.56392159056793,-79.27820730485365,-48.314683618249134,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(1, 1, 2)",3,1937.0419890877674,[1937.04195514 1937.04202304],-41.56392159056793,-79.27820730485365,-48.314683618249134,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(1, 1, 2)",4,2356.422757428052,[2356.42271823 2356.42279663],-41.56392159056793,-79.27820730485365,-48.314683618249134,NA,,
2019,AL,Total,"(1, 2, 0)",1,1169.6697715466726,[1169.66975195 1169.66979115],-44.71878043848882,-80.71878043848882,-52.831269840475834,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(1, 2, 0)",2,1552.2909621010767,[1552.29091827 1552.29100593],-44.71878043848882,-80.71878043848882,-52.831269840475834,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(1, 2, 0)",3,1761.2584941941313,[1761.25842086 1761.25856753],-44.71878043848882,-80.71878043848882,-52.831269840475834,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(1, 2, 0)",4,2033.019316084683,[2033.01920873 2033.01942344],-44.71878043848882,-80.71878043848882,-52.831269840475834,NA,,
2019,AL,Total,"(1, 2, 1)",1,1169.6697715466726,[1169.66975195 1169.66979115],-42.718780438479044,-79.38544710514572,-51.73265755179794,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(1, 2, 1)",2,1552.2909621010767,[1552.29091827 1552.29100593],-42.718780438479044,-79.38544710514572,-51.73265755179794,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(1, 2, 1)",3,1761.2584941941313,[1761.25842086 1761.25856753],-42.718780438479044,-79.38544710514572,-51.73265755179794,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(1, 2, 1)",4,2033.019316084683,[2033.01920873 2033.01942344],-42.718780438479044,-79.38544710514572,-51.73265755179794,NA,,
2019,AL,Total,"(1, 2, 2)",1,1169.6697715466726,[1169.66975195 1169.66979115],-40.718780438479044,-78.43306615276475,-50.634045263129835,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(1, 2, 2)",2,1552.2909621010767,[1552.29091827 1552.29100593],-40.718780438479044,-78.43306615276475,-50.634045263129835,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(1, 2, 2)",3,1761.2584941941313,[1761.25842086 1761.25856753],-40.718780438479044,-78.43306615276475,-50.634045263129835,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(1, 2, 2)",4,2033.019316084683,[2033.01920873 2033.01942344],-40.718780438479044,-78.43306615276475,-50.634045263129835,NA,,
2019,AL,Total,"(2, 1, 0)",1,1182.289184853551,[1182.28916525 1182.28920445],-42.83961687337927,-79.50628354004594,-48.97667326218036,1007,175.28918485355098,175.28918485355098
2020,AL,Total,"(2, 1, 0)",2,1639.5982809315028,[1639.59824845 1639.59831341],-42.83961687337927,-79.50628354004594,-48.97667326218036,986,653.5982809315028,653.5982809315028
2021,AL,Total,"(2, 1, 0)",3,1937.0419890877965,[1937.04195007 1937.04202811],-42.83961687337927,-79.50628354004594,-48.97667326218036,2413,-475.95801091220346,475.95801091220346
2022,AL,Total,"(2, 1, 0)",4,2356.4227574280812,[2356.42271436 2356.42280049],-42.83961687337927,-79.50628354004594,-48.97667326218036,NA,,
2019,AL,Total,"(2, 1, 1)",1,1182.2891848535219,[1182.28916525 1182.28920445],-41.56392159056793,-79.27820730485365,-48.314683618249134,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(2, 1, 1)",2,1639.5982809314737,[1639.59825321 1639.59830865],-41.56392159056793,-79.27820730485365,-48.314683618249134,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(2, 1, 1)",3,1937.0419890877674,[1937.04195514 1937.04202304],-41.56392159056793,-79.27820730485365,-48.314683618249134,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(2, 1, 1)",4,2356.422757428052,[2356.42271823 2356.42279663],-41.56392159056793,-79.27820730485365,-48.314683618249134,NA,,
2019,AL,Total,"(2, 1, 2)",1,1182.2891848535219,[1182.28916525 1182.28920445],-39.56392159056793,-78.56392159056793,-46.92838925712924,1007,175.28918485352187,175.28918485352187
2020,AL,Total,"(2, 1, 2)",2,1639.5982809314737,[1639.59825321 1639.59830865],-39.56392159056793,-78.56392159056793,-46.92838925712924,986,653.5982809314737,653.5982809314737
2021,AL,Total,"(2, 1, 2)",3,1937.0419890877674,[1937.04195514 1937.04202304],-39.56392159056793,-78.56392159056793,-46.92838925712924,2413,-475.95801091223257,475.95801091223257
2022,AL,Total,"(2, 1, 2)",4,2356.422757428052,[2356.42271823 2356.42279663],-39.56392159056793,-78.56392159056793,-46.92838925712924,NA,,
2019,AL,Total,"(2, 2, 0)",1,1169.6697715466726,[1169.66975195 1169.66979115],-42.718780438479044,-79.38544710514572,-51.73265755179794,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(2, 2, 0)",2,1552.2909621010767,[1552.29091827 1552.29100593],-42.718780438479044,-79.38544710514572,-51.73265755179794,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(2, 2, 0)",3,1761.2584941941313,[1761.25842086 1761.25856753],-42.718780438479044,-79.38544710514572,-51.73265755179794,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(2, 2, 0)",4,2033.019316084683,[2033.01920873 2033.01942344],-42.718780438479044,-79.38544710514572,-51.73265755179794,NA,,
2019,AL,Total,"(2, 2, 1)",1,1169.6697715466726,[1169.66975195 1169.66979115],-40.718780438479044,-78.43306615276475,-50.634045263129835,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(2, 2, 1)",2,1552.2909621010767,[1552.29091827 1552.29100593],-40.718780438479044,-78.43306615276475,-50.634045263129835,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(2, 2, 1)",3,1761.2584941941313,[1761.25842086 1761.25856753],-40.718780438479044,-78.43306615276475,-50.634045263129835,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(2, 2, 1)",4,2033.019316084683,[2033.01920873 2033.01942344],-40.718780438479044,-78.43306615276475,-50.634045263129835,NA,,
2019,AL,Total,"(2, 2, 2)",1,1169.6697715466726,[1169.66975195 1169.66979115],-38.718780438479044,-77.71878043847904,-49.53543297446173,1007,162.66977154667256,162.66977154667256
2020,AL,Total,"(2, 2, 2)",2,1552.2909621010767,[1552.29091827 1552.29100593],-38.718780438479044,-77.71878043847904,-49.53543297446173,986,566.2909621010767,566.2909621010767
2021,AL,Total,"(2, 2, 2)",3,1761.2584941941313,[1761.25842086 1761.25856753],-38.718780438479044,-77.71878043847904,-49.53543297446173,2413,-651.7415058058687,651.7415058058687
2022,AL,Total,"(2, 2, 2)",4,2033.019316084683,[2033.01920873 2033.01942344],-38.718780438479044,-77.71878043847904,-49.53543297446173,NA,,
2019,AR,Total,"(0, 1, 0)",1,420.83672292304254,[420.83670332 420.83674252],-47.56392159059175,-83.56392159059175,-52.47356670163262,538,-117.16327707695746,117.16327707695746
2020,AR,Total,"(0, 1, 0)",2,357.97863312103436,[357.9786054  357.97866084],-47.56392159059175,-83.56392159059175,-52.47356670163262,433,-75.02136687896564,75.02136687896564
2021,AR,Total,"(0, 1, 0)",3,323.57768560096156,[323.57765165 323.57771955],-47.56392159059175,-83.56392159059175,-52.47356670163262,1368,-1044.4223143990384,1044.4223143990384
2022,AR,Total,"(0, 1, 0)",4,247.88671077301842,[247.88667157 247.88674997],-47.56392159059175,-83.56392159059175,-52.47356670163262,NA,,
2019,AR,Total,"(0, 1, 1)",1,420.83672292304254,[420.83670332 420.83674252],-45.56392159059175,-81.56392159059175,-51.08727234051273,538,-117.16327707695746,117.16327707695746
2020,AR,Total,"(0, 1, 1)",2,357.97863312103436,[357.9786054  357.97866084],-45.56392159059175,-81.56392159059175,-51.08727234051273,433,-75.02136687896564,75.02136687896564
2021,AR,Total,"(0, 1, 1)",3,323.57768560096156,[323.57765165 323.57771955],-45.56392159059175,-81.56392159059175,-51.08727234051273,1368,-1044.4223143990384,1044.4223143990384
2022,AR,Total,"(0, 1, 1)",4,247.88671077301842,[247.88667157 247.88674997],-45.56392159059175,-81.56392159059175,-51.08727234051273,NA,,
2019,AR,Total,"(0, 1, 2)",1,420.83672292304254,[420.83670332 420.83674252],-43.56392159059175,-80.23058825725842,-49.70097797939284,538,-117.16327707695746,117.16327707695746
2020,AR,Total,"(0, 1, 2)",2,357.97863312103436,[357.9786054  357.97866084],-43.56392159059175,-80.23058825725842,-49.70097797939284,433,-75.02136687896564,75.02136687896564
2021,AR,Total,"(0, 1, 2)",3,323.57768560096156,[323.57765165 323.57771955],-43.56392159059175,-80.23058825725842,-49.70097797939284,1368,-1044.4223143990384,1044.4223143990384
2022,AR,Total,"(0, 1, 2)",4,247.88671077301842,[247.88667157 247.88674997],-43.56392159059175,-80.23058825725842,-49.70097797939284,NA,,
2019,AR,Total,"(0, 2, 0)",1,532.9714206399585,[532.97140104 532.97144024],-46.71878043857008,-82.71878043857008,-53.9298821292252,538,-5.028579360041476,5.028579360041476
2020,AR,Total,"(0, 2, 0)",2,663.9335887012567,[663.93354488 663.93363253],-46.71878043857008,-82.71878043857008,-53.9298821292252,433,230.93358870125667,230.93358870125667
2021,AR,Total,"(0, 2, 0)",3,813.3358425541883,[813.33576922 813.33591589],-46.71878043857008,-82.71878043857008,-53.9298821292252,1368,-554.6641574458117,554.6641574458117
2022,AR,Total,"(0, 2, 0)",4,977.9805350637034,[977.98042771 977.98064242],-46.71878043857008,-82.71878043857008,-53.9298821292252,NA,,
2019,AR,Total,"(0, 2, 1)",1,532.9714206399585,[532.97140104 532.97144024],-44.71878043856985,-80.71878043856985,-52.831269840556864,538,-5.028579360041476,5.028579360041476
2020,AR,Total,"(0, 2, 1)",2,663.9335887012567,[663.93354488 663.93363253],-44.71878043856985,-80.71878043856985,-52.831269840556864,433,230.93358870125667,230.93358870125667
2021,AR,Total,"(0, 2, 1)",3,813.3358425541883,[813.33576922 813.33591589],-44.71878043856985,-80.71878043856985,-52.831269840556864,1368,-554.6641574458117,554.6641574458117
2022,AR,Total,"(0, 2, 1)",4,977.9805350637034,[977.98042771 977.98064242],-44.71878043856985,-80.71878043856985,-52.831269840556864,NA,,
2019,AR,Total,"(0, 2, 2)",1,532.9714206399585,[532.97140104 532.97144024],-42.71878043856985,-79.38544710523652,-51.73265755188875,538,-5.028579360041476,5.028579360041476
2020,AR,Total,"(0, 2, 2)",2,663.9335887012567,[663.93354488 663.93363253],-42.71878043856985,-79.38544710523652,-51.73265755188875,433,230.93358870125667,230.93358870125667
2021,AR,Total,"(0, 2, 2)",3,813.3358425541883,[813.33576922 813.33591589],-42.71878043856985,-79.38544710523652,-51.73265755188875,1368,-554.6641574458117,554.6641574458117
2022,AR,Total,"(0, 2, 2)",4,977.9805350637034,[977.98042771 977.98064242],-42.71878043856985,-79.38544710523652,-51.73265755188875,NA,,
2019,AR,Total,"(1, 1, 0)",1,420.83672292304254,[420.83670332 420.83674252],-45.493653915150205,-81.4936539151502,-51.01700466507119,538,-117.16327707695746,117.16327707695746
