Year,State,Attribute,Model Parameters,Prediction Years Out,Prediction,Confidence Interval,AIC,AICc,BIC,Actual,Error,Absolute Error
2019,AR,Total,"(0, 2, 0)",1,736.8,[556.776 916.824],63.39103493988229,66.39103493988229,62.60991076475049,538.0,198.79999999999995,198.79999999999995
2019,AR,Total,"(0, 2, 0)",2,256.2,[-86.189 598.589],61.77242446022871,64.7724244602287,60.99130028509691,538.0,-281.8,281.8
2019,IA,BEV sales,"(0, 2, 0)",1,896.6,[ 661.02 1132.18],66.08060947337906,69.08060947337906,65.29948529824726,502.0,394.6,394.6
2019,IA,BEV sales,"(0, 2, 0)",2,242.6,[111.578 373.622],52.16657174583119,55.16657174583119,51.38544757069939,502.0,-259.40000000000003,259.40000000000003
2019,IA,PHEV sales,"(0, 2, 0)",1,605.6,[548.235 662.965],51.95447413370722,54.95447413370722,51.17334995857542,251.0,354.6,354.6
2019,IA,PHEV sales,"(0, 2, 0)",2,413.0,[-192.347 1018.347],67.47094575226525,70.47094575226525,66.68982157713346,251.0,162.0,162.0
2019,IA,Total,"(0, 2, 0)",1,1502.2,[1250.696 1753.704],66.7346985560655,69.7346985560655,65.9535743809337,753.0,749.2,749.2
2019,IA,Total,"(0, 2, 0)",2,655.6000000000001,[ -19.689 1330.889],68.56433934151772,71.56433934151772,67.78321516638593,753.0,-97.39999999999986,97.39999999999986
2019,IL,BEV sales,"(0, 2, 0)",1,8863.4,[ 6467.055 11259.745],89.2771231161199,92.2771231161199,88.4959989409881,6321.0,2542.4,2542.4
2019,IL,BEV sales,"(0, 2, 0)",2,4429.599999999999,[ 499.258 8359.942],86.17775085395601,89.17775085395601,85.39662667882422,6321.0,-1891.4000000000003,1891.4000000000003
2019,IL,PHEV sales,"(0, 2, 0)",1,2562.8,[1814.656 3310.944],77.63608050283199,80.63608050283199,76.8549563277002,1309.0,1253.8000000000002,1253.8000000000002
2019,IL,PHEV sales,"(0, 2, 0)",2,1535.6,[-1256.   4327.2],82.75663777300586,85.75663777300586,81.97551359787407,1309.0,226.6000000000001,226.6000000000001
2019,IL,Total,"(0, 2, 0)",1,11426.2,[ 9072.909 13779.491],89.09582325197661,92.0958232519766,88.31469907684482,7630.0,3796.2000000000007,3796.2000000000007
2019,IL,Total,"(0, 2, 0)",2,5965.199999999999,[2659.869 9270.531],84.44585393914578,87.44585393914578,83.66472976401398,7630.0,-1664.800000000001,1664.800000000001
2019,IN,BEV sales,"(0, 2, 0)",1,2460.2,[1842.619 3077.781],75.7182329429242,78.7182329429242,74.93710876779241,1751.0,709.1999999999998,709.1999999999998
2019,IN,BEV sales,"(0, 2, 0)",2,807.1999999999999,[ 417.975 1196.425],63.054519831284125,66.05451983128413,62.27339565615232,1751.0,-943.8,943.8
2019,IN,PHEV sales,"(0, 2, 0)",1,863.3999999999999,[ 688.738 1038.062],63.08863482204133,66.08863482204133,62.30751064690953,456.0,407.3999999999999,407.3999999999999
2019,IN,PHEV sales,"(0, 2, 0)",2,642.6,[ 203.407 1081.793],64.26232203616426,67.26232203616426,63.48119786103246,456.0,186.6,186.6
2019,IN,Total,"(0, 2, 0)",1,3323.600000000001,[2619.715 4027.485],77.02627172015119,80.02627172015119,76.24514754501939,2207.0,1116.6000000000008,1116.6000000000008
2019,IN,Total,"(0, 2, 0)",2,1449.8000000000002,[ 779.993 2119.607],68.4828251666143,71.4828251666143,67.70170099148251,2207.0,-757.1999999999998,757.1999999999998
2019,KY,BEV sales,"(0, 2, 0)",1,832.4,[ 654.03 1010.77],63.298729043013005,66.298729043013,62.5176048678812,580.0,252.4,252.4
2019,KY,BEV sales,"(0, 2, 0)",2,338.8,[239.493 438.107],49.39505121885457,52.39505121885457,48.61392704372277,580.0,-241.2,241.2
2019,KY,PHEV sales,"(0, 2, 0)",1,464.4,[290.709 638.091],63.03291998878742,66.03291998878743,62.25179581365562,224.0,240.4,240.4
2019,KY,PHEV sales,"(0, 2, 0)",2,152.40000000000003,[-244.021  548.821],63.23769815893493,66.23769815893493,62.45657398380313,224.0,-71.59999999999997,71.59999999999997
